"","ZCTA5CE10","GEOID10","ssp_count","needle_binary"
"23394","22192","22192",0,FALSE
"23395","59754","59754",0,FALSE
"23396","49645","49645",0,FALSE
"23397","37184","37184",0,FALSE
"23398","59755","59755",0,FALSE
"23399","59756","59756",0,FALSE
"23400","43207","43207",0,FALSE
"23401","22193","22193",0,FALSE
"23402","59758","59758",0,FALSE
"23403","22201","22201",0,FALSE
"23404","43209","43209",0,FALSE
"23405","43210","43210",0,FALSE
"23406","37185","37185",0,FALSE
"23407","22202","22202",0,FALSE
"23408","49646","49646",0,FALSE
"23409","22203","22203",0,FALSE
"23410","49648","49648",0,FALSE
"23411","37186","37186",0,FALSE
"23412","68873","68873",0,FALSE
"23413","68874","68874",0,FALSE
"23414","68875","68875",0,FALSE
"23415","68876","68876",0,FALSE
"23416","68878","68878",0,FALSE
"23417","68879","68879",0,FALSE
"23418","68881","68881",0,FALSE
"23419","68882","68882",0,FALSE
"23420","68883","68883",0,FALSE
"23421","68901","68901",0,FALSE
"23422","68920","68920",0,FALSE
"23423","68922","68922",0,FALSE
"23424","68923","68923",0,FALSE
"23425","68924","68924",0,FALSE
"23426","68925","68925",0,FALSE
"23427","68928","68928",0,FALSE
"23428","68929","68929",0,FALSE
"23429","68930","68930",0,FALSE
"23430","68932","68932",0,FALSE
"23431","68933","68933",0,FALSE
"23432","68935","68935",0,FALSE
"23433","68936","68936",0,FALSE
"23434","68937","68937",0,FALSE
"23435","68938","68938",0,FALSE
"23436","68939","68939",0,FALSE
"23437","68940","68940",0,FALSE
"23438","68941","68941",0,FALSE
"23439","68942","68942",0,FALSE
"23440","68945","68945",0,FALSE
"23441","68946","68946",0,FALSE
"23442","68947","68947",0,FALSE
"23443","68948","68948",0,FALSE
"23444","90022","90022",1,TRUE
"23445","90023","90023",0,FALSE
"23446","90024","90024",0,FALSE
"23447","90025","90025",0,FALSE
"23448","90026","90026",0,FALSE
"23449","90027","90027",0,FALSE
"23450","90028","90028",1,TRUE
"23451","90029","90029",0,FALSE
"23452","90031","90031",0,FALSE
"23453","90032","90032",0,FALSE
"23454","90033","90033",0,FALSE
"23455","90034","90034",0,FALSE
"23456","30093","30093",0,FALSE
"23457","30094","30094",0,FALSE
"23458","30096","30096",0,FALSE
"23459","30097","30097",0,FALSE
"23460","30101","30101",0,FALSE
"23461","30102","30102",0,FALSE
"23462","30103","30103",0,FALSE
"23463","30104","30104",0,FALSE
"23464","30105","30105",0,FALSE
"23465","30106","30106",0,FALSE
"23466","30107","30107",0,FALSE
"23467","30108","30108",0,FALSE
"23468","30110","30110",0,FALSE
"23469","30113","30113",0,FALSE
"23470","30114","30114",0,FALSE
"23471","30115","30115",0,FALSE
"23472","30116","30116",0,FALSE
"23473","30117","30117",0,FALSE
"23474","30118","30118",0,FALSE
"23475","30120","30120",0,FALSE
"23476","30121","30121",0,FALSE
"23477","30122","30122",0,FALSE
"23478","30124","30124",0,FALSE
"23479","30125","30125",0,FALSE
"23480","30126","30126",0,FALSE
"23481","30127","30127",0,FALSE
"23482","30132","30132",0,FALSE
"23483","30134","30134",0,FALSE
"23484","30135","30135",0,FALSE
"23485","30137","30137",0,FALSE
"23486","30139","30139",0,FALSE
"23487","30141","30141",0,FALSE
"23488","30143","30143",0,FALSE
"23489","30144","30144",0,FALSE
"23490","30145","30145",0,FALSE
"23491","30147","30147",0,FALSE
"23492","30148","30148",0,FALSE
"23493","30149","30149",0,FALSE
"23494","01718","01718",0,FALSE
"23495","00983","00983",0,FALSE
"23496","00985","00985",0,FALSE
"23497","00987","00987",0,FALSE
"23498","95412","95412",0,FALSE
"23499","95415","95415",0,FALSE
"23500","95417","95417",0,FALSE
"23501","95420","95420",0,FALSE
"23502","95421","95421",0,FALSE
"23503","95422","95422",0,FALSE
"23504","95423","95423",0,FALSE
"23505","95425","95425",0,FALSE
"23506","95426","95426",0,FALSE
"23507","95427","95427",0,FALSE
"23508","95428","95428",0,FALSE
"23509","95429","95429",0,FALSE
"23510","95430","95430",0,FALSE
"23511","95431","95431",0,FALSE
"23512","23187","23187",0,FALSE
"23513","43935","43935",0,FALSE
"23514","43938","43938",0,FALSE
"23515","43939","43939",0,FALSE
"23516","43940","43940",0,FALSE
"23517","43942","43942",0,FALSE
"23518","43943","43943",0,FALSE
"23519","43944","43944",0,FALSE
"23520","23188","23188",0,FALSE
"23521","43945","43945",0,FALSE
"23522","23192","23192",0,FALSE
"23523","43946","43946",0,FALSE
"23524","23219","23219",0,FALSE
"23525","43947","43947",0,FALSE
"23526","43948","43948",0,FALSE
"23527","23220","23220",0,FALSE
"23528","23221","23221",0,FALSE
"23529","43950","43950",0,FALSE
"23530","11971","11971",0,FALSE
"23531","11972","11972",0,FALSE
"23532","11973","11973",0,FALSE
"23533","11975","11975",0,FALSE
"23534","11976","11976",0,FALSE
"23535","11977","11977",0,FALSE
"23536","11978","11978",0,FALSE
"23537","11980","11980",0,FALSE
"23538","12007","12007",0,FALSE
"23539","77702","77702",0,FALSE
"23540","77703","77703",0,FALSE
"23541","77705","77705",0,FALSE
"23542","77706","77706",0,FALSE
"23543","77707","77707",0,FALSE
"23544","77708","77708",0,FALSE
"23545","77713","77713",0,FALSE
"23546","77801","77801",0,FALSE
"23547","77802","77802",0,FALSE
"23548","77803","77803",0,FALSE
"23549","77807","77807",0,FALSE
"23550","77808","77808",0,FALSE
"23551","77830","77830",0,FALSE
"23552","77831","77831",0,FALSE
"23553","77833","77833",0,FALSE
"23554","77835","77835",0,FALSE
"23555","77836","77836",0,FALSE
"23556","77837","77837",0,FALSE
"23557","77840","77840",0,FALSE
"23558","77845","77845",0,FALSE
"23559","27944","27944",0,FALSE
"23560","27946","27946",0,FALSE
"23561","27947","27947",0,FALSE
"23562","27948","27948",0,FALSE
"23563","27949","27949",0,FALSE
"23564","27950","27950",0,FALSE
"23565","27953","27953",0,FALSE
"23566","27954","27954",0,FALSE
"23567","27956","27956",0,FALSE
"23568","27957","27957",0,FALSE
"23569","27958","27958",0,FALSE
"23570","27959","27959",0,FALSE
"23571","27960","27960",0,FALSE
"23572","27962","27962",0,FALSE
"23573","59240","59240",0,FALSE
"23574","59241","59241",0,FALSE
"23575","59242","59242",0,FALSE
"23576","59243","59243",0,FALSE
"23577","59244","59244",0,FALSE
"23578","59247","59247",0,FALSE
"23579","59248","59248",0,FALSE
"23580","59250","59250",0,FALSE
"23581","59252","59252",0,FALSE
"23582","59253","59253",0,FALSE
"23583","59254","59254",0,FALSE
"23584","59255","59255",0,FALSE
"23585","59256","59256",0,FALSE
"23586","59257","59257",0,FALSE
"23587","59258","59258",0,FALSE
"23588","59259","59259",0,FALSE
"23589","59260","59260",0,FALSE
"23590","59261","59261",0,FALSE
"23591","59262","59262",0,FALSE
"23592","59263","59263",0,FALSE
"23593","59270","59270",0,FALSE
"23594","59274","59274",0,FALSE
"23595","59275","59275",0,FALSE
"23596","59276","59276",0,FALSE
"23597","59301","59301",0,FALSE
"23598","59311","59311",0,FALSE
"23599","59312","59312",0,FALSE
"23600","59313","59313",0,FALSE
"23601","59314","59314",0,FALSE
"23602","59315","59315",0,FALSE
"23603","59317","59317",0,FALSE
"23604","59318","59318",0,FALSE
"23605","59322","59322",0,FALSE
"23606","59323","59323",0,FALSE
"23607","59324","59324",0,FALSE
"23608","59326","59326",0,FALSE
"23609","59327","59327",0,FALSE
"23610","59330","59330",0,FALSE
"23611","59332","59332",0,FALSE
"23612","59333","59333",0,FALSE
"23613","59336","59336",0,FALSE
"23614","52312","52312",0,FALSE
"23615","52313","52313",0,FALSE
"23616","52314","52314",0,FALSE
"23617","52315","52315",0,FALSE
"23618","52316","52316",0,FALSE
"23619","52317","52317",0,FALSE
"23620","52318","52318",0,FALSE
"23621","52320","52320",0,FALSE
"23622","52321","52321",0,FALSE
"23623","52322","52322",0,FALSE
"23624","52323","52323",0,FALSE
"23625","52324","52324",0,FALSE
"23626","52325","52325",0,FALSE
"23627","52326","52326",0,FALSE
"23628","52327","52327",0,FALSE
"23629","52328","52328",0,FALSE
"23630","52329","52329",0,FALSE
"23631","52330","52330",0,FALSE
"23632","52332","52332",0,FALSE
"23633","52333","52333",0,FALSE
"23634","52334","52334",0,FALSE
"23635","52335","52335",0,FALSE
"23636","52336","52336",0,FALSE
"23637","52337","52337",0,FALSE
"23638","52338","52338",0,FALSE
"23639","52339","52339",0,FALSE
"23640","52340","52340",0,FALSE
"23641","52341","52341",0,FALSE
"23642","52342","52342",0,FALSE
"23643","49088","49088",0,FALSE
"23644","99679","99679",0,FALSE
"23645","99680","99680",0,FALSE
"23646","99681","99681",0,FALSE
"23647","99682","99682",0,FALSE
"23648","99683","99683",0,FALSE
"23649","99684","99684",0,FALSE
"23650","99685","99685",0,FALSE
"23651","99686","99686",0,FALSE
"23652","99688","99688",0,FALSE
"23653","99689","99689",0,FALSE
"23654","99690","99690",0,FALSE
"23655","99691","99691",0,FALSE
"23656","99692","99692",0,FALSE
"23657","99693","99693",0,FALSE
"23658","99694","99694",0,FALSE
"23659","99695","99695",0,FALSE
"23660","99701","99701",1,TRUE
"23661","99702","99702",0,FALSE
"23662","99703","99703",0,FALSE
"23663","99704","99704",0,FALSE
"23664","99705","99705",0,FALSE
"23665","99706","99706",0,FALSE
"23666","99709","99709",0,FALSE
"23667","99712","99712",0,FALSE
"23668","74546","74546",0,FALSE
"23669","74547","74547",0,FALSE
"23670","90035","90035",0,FALSE
"23671","90036","90036",0,FALSE
"23672","90037","90037",0,FALSE
"23673","90038","90038",1,TRUE
"23674","90039","90039",0,FALSE
"23675","90040","90040",0,FALSE
"23676","90041","90041",0,FALSE
"23677","90042","90042",0,FALSE
"23678","90043","90043",0,FALSE
"23679","90044","90044",0,FALSE
"23680","90045","90045",0,FALSE
"23681","90046","90046",0,FALSE
"23682","90047","90047",0,FALSE
"23683","90048","90048",0,FALSE
"23684","90049","90049",0,FALSE
"23685","03832","03832",0,FALSE
"23686","03833","03833",0,FALSE
"23687","03835","03835",0,FALSE
"23688","03836","03836",0,FALSE
"23689","03837","03837",0,FALSE
"23690","03838","03838",0,FALSE
"23691","03839","03839",0,FALSE
"23692","03840","03840",0,FALSE
"23693","03841","03841",0,FALSE
"23694","03842","03842",0,FALSE
"23695","03844","03844",0,FALSE
"23696","03845","03845",0,FALSE
"23697","03846","03846",0,FALSE
"23698","03847","03847",0,FALSE
"23699","46619","46619",0,FALSE
"23700","46628","46628",0,FALSE
"23701","46635","46635",0,FALSE
"23702","46637","46637",0,FALSE
"23703","46701","46701",0,FALSE
"23704","46702","46702",0,FALSE
"23705","46703","46703",0,FALSE
"23706","46704","46704",0,FALSE
"23707","46705","46705",0,FALSE
"23708","46706","46706",0,FALSE
"23709","46710","46710",0,FALSE
"23710","30152","30152",0,FALSE
"23711","30153","30153",0,FALSE
"23712","30157","30157",0,FALSE
"23713","30161","30161",0,FALSE
"23714","30164","30164",0,FALSE
"23715","30168","30168",0,FALSE
"23716","30170","30170",0,FALSE
"23717","30171","30171",0,FALSE
"23718","30173","30173",0,FALSE
"23719","30175","30175",0,FALSE
"23720","30176","30176",0,FALSE
"23721","30177","30177",0,FALSE
"23722","30178","30178",0,FALSE
"23723","30179","30179",0,FALSE
"23724","30180","30180",0,FALSE
"23725","30182","30182",0,FALSE
"23726","30183","30183",0,FALSE
"23727","30184","30184",0,FALSE
"23728","30185","30185",0,FALSE
"23729","30187","30187",0,FALSE
"23730","30188","30188",0,FALSE
"23731","30189","30189",0,FALSE
"23732","30204","30204",0,FALSE
"23733","30205","30205",0,FALSE
"23734","30206","30206",0,FALSE
"23735","30213","30213",0,FALSE
"23736","30214","30214",0,FALSE
"23737","30215","30215",0,FALSE
"23738","30216","30216",0,FALSE
"23739","30217","30217",0,FALSE
"23740","30218","30218",0,FALSE
"23741","30220","30220",0,FALSE
"23742","30222","30222",0,FALSE
"23743","30223","30223",0,FALSE
"23744","59436","59436",0,FALSE
"23745","43013","43013",0,FALSE
"23746","59440","59440",0,FALSE
"23747","59441","59441",0,FALSE
"23748","49321","49321",0,FALSE
"23749","95432","95432",0,FALSE
"23750","95435","95435",0,FALSE
"23751","95436","95436",0,FALSE
"23752","95437","95437",0,FALSE
"23753","95439","95439",0,FALSE
"23754","95441","95441",0,FALSE
"23755","95442","95442",0,FALSE
"23756","95443","95443",0,FALSE
"23757","95444","95444",0,FALSE
"23758","95445","95445",0,FALSE
"23759","95446","95446",0,FALSE
"23760","89001","89001",0,FALSE
"23761","89002","89002",0,FALSE
"23762","89003","89003",0,FALSE
"23763","89004","89004",0,FALSE
"23764","89005","89005",0,FALSE
"23765","89007","89007",0,FALSE
"23766","89008","89008",0,FALSE
"23767","89011","89011",0,FALSE
"23768","89012","89012",0,FALSE
"23769","89013","89013",0,FALSE
"23770","89014","89014",0,FALSE
"23771","89015","89015",0,FALSE
"23772","89017","89017",0,FALSE
"23773","89018","89018",0,FALSE
"23774","89020","89020",0,FALSE
"23775","89021","89021",0,FALSE
"23776","89022","89022",0,FALSE
"23777","89025","89025",0,FALSE
"23778","89026","89026",0,FALSE
"23779","89027","89027",0,FALSE
"23780","89029","89029",0,FALSE
"23781","89030","89030",0,FALSE
"23782","43951","43951",0,FALSE
"23783","23222","23222",0,FALSE
"23784","43952","43952",0,FALSE
"23785","43953","43953",0,FALSE
"23786","43961","43961",0,FALSE
"23787","43962","43962",0,FALSE
"23788","33301","33301",0,FALSE
"23789","33304","33304",0,FALSE
"23790","33305","33305",0,FALSE
"23791","33306","33306",0,FALSE
"23792","33308","33308",0,FALSE
"23793","33309","33309",0,FALSE
"23794","33311","33311",0,FALSE
"23795","33312","33312",0,FALSE
"23796","33313","33313",0,FALSE
"23797","33314","33314",0,FALSE
"23798","33315","33315",0,FALSE
"23799","33316","33316",0,FALSE
"23800","33317","33317",0,FALSE
"23801","33319","33319",0,FALSE
"23802","33321","33321",0,FALSE
"23803","33322","33322",0,FALSE
"23804","33323","33323",0,FALSE
"23805","33324","33324",0,FALSE
"23806","33325","33325",0,FALSE
"23807","33326","33326",0,FALSE
"23808","33327","33327",0,FALSE
"23809","33328","33328",0,FALSE
"23810","33330","33330",0,FALSE
"23811","33331","33331",0,FALSE
"23812","33332","33332",0,FALSE
"23813","33334","33334",0,FALSE
"23814","12008","12008",0,FALSE
"23815","12009","12009",0,FALSE
"23816","12010","12010",0,FALSE
"23817","12015","12015",0,FALSE
"23818","12017","12017",0,FALSE
"23819","12018","12018",0,FALSE
"23820","12019","12019",0,FALSE
"23821","12020","12020",0,FALSE
"23822","12022","12022",0,FALSE
"23823","12023","12023",0,FALSE
"23824","12024","12024",0,FALSE
"23825","12025","12025",0,FALSE
"23826","12027","12027",0,FALSE
"23827","12028","12028",0,FALSE
"23828","12029","12029",0,FALSE
"23829","12031","12031",0,FALSE
"23830","12032","12032",0,FALSE
"23831","12033","12033",0,FALSE
"23832","12035","12035",0,FALSE
"23833","12036","12036",0,FALSE
"23834","12037","12037",0,FALSE
"23835","33066","33066",0,FALSE
"23836","33067","33067",0,FALSE
"23837","33068","33068",0,FALSE
"23838","33069","33069",0,FALSE
"23839","33070","33070",0,FALSE
"23840","33071","33071",0,FALSE
"23841","33073","33073",0,FALSE
"23842","77853","77853",0,FALSE
"23843","77855","77855",0,FALSE
"23844","77856","77856",0,FALSE
"23845","77857","77857",0,FALSE
"23846","77859","77859",0,FALSE
"23847","77861","77861",0,FALSE
"23848","77864","77864",0,FALSE
"23849","77865","77865",0,FALSE
"23850","77867","77867",0,FALSE
"23851","77868","77868",0,FALSE
"23852","77871","77871",0,FALSE
"23853","77872","77872",0,FALSE
"23854","77873","77873",0,FALSE
"23855","77876","77876",0,FALSE
"23856","77878","77878",0,FALSE
"23857","77879","77879",0,FALSE
"23858","77880","77880",0,FALSE
"23859","77901","77901",0,FALSE
"23860","77904","77904",0,FALSE
"23861","77905","77905",0,FALSE
"23862","77950","77950",0,FALSE
"23863","77951","77951",0,FALSE
"23864","77954","77954",0,FALSE
"23865","77957","77957",0,FALSE
"23866","77960","77960",0,FALSE
"23867","77961","77961",0,FALSE
"23868","77962","77962",0,FALSE
"23869","77963","77963",0,FALSE
"23870","77964","77964",0,FALSE
"23871","77968","77968",0,FALSE
"23872","77969","77969",0,FALSE
"23873","77970","77970",0,FALSE
"23874","77971","77971",0,FALSE
"23875","77973","77973",0,FALSE
"23876","77974","77974",0,FALSE
"23877","77975","77975",0,FALSE
"23878","77976","77976",0,FALSE
"23879","29368","29368",0,FALSE
"23880","29369","29369",0,FALSE
"23881","29370","29370",0,FALSE
"23882","29372","29372",0,FALSE
"23883","29373","29373",0,FALSE
"23884","29374","29374",0,FALSE
"23885","29375","29375",0,FALSE
"23886","29376","29376",0,FALSE
"23887","27964","27964",0,FALSE
"23888","27965","27965",0,FALSE
"23889","27966","27966",0,FALSE
"23890","27967","27967",0,FALSE
"23891","27968","27968",0,FALSE
"23892","27970","27970",0,FALSE
"23893","27972","27972",0,FALSE
"23894","27973","27973",0,FALSE
"23895","27974","27974",0,FALSE
"23896","27976","27976",0,FALSE
"23897","27978","27978",0,FALSE
"23898","27979","27979",0,FALSE
"23899","27980","27980",0,FALSE
"23900","27981","27981",0,FALSE
"23901","27982","27982",0,FALSE
"23902","27983","27983",0,FALSE
"23903","49089","49089",0,FALSE
"23904","49090","49090",0,FALSE
"23905","49091","49091",0,FALSE
"23906","49092","49092",0,FALSE
"23907","49093","49093",0,FALSE
"23908","49094","49094",0,FALSE
"23909","49095","49095",0,FALSE
"23910","49096","49096",0,FALSE
"23911","49097","49097",0,FALSE
"23912","49098","49098",0,FALSE
"23913","49099","49099",0,FALSE
"23914","49101","49101",0,FALSE
"23915","49102","49102",0,FALSE
"23916","49103","49103",0,FALSE
"23917","49104","49104",0,FALSE
"23918","49106","49106",0,FALSE
"23919","49107","49107",0,FALSE
"23920","49111","49111",0,FALSE
"23921","49112","49112",0,FALSE
"23922","49113","49113",0,FALSE
"23923","74549","74549",0,FALSE
"23924","74552","74552",0,FALSE
"23925","74553","74553",0,FALSE
"23926","74554","74554",0,FALSE
"23927","74555","74555",0,FALSE
"23928","74556","74556",0,FALSE
"23929","74557","74557",0,FALSE
"23930","74558","74558",0,FALSE
"23931","74560","74560",0,FALSE
"23932","74561","74561",0,FALSE
"23933","74562","74562",0,FALSE
"23934","74563","74563",0,FALSE
"23935","74565","74565",0,FALSE
"23936","74567","74567",0,FALSE
"23937","74569","74569",0,FALSE
"23938","74570","74570",0,FALSE
"23939","74571","74571",0,FALSE
"23940","74572","74572",0,FALSE
"23941","74574","74574",0,FALSE
"23942","74576","74576",0,FALSE
"23943","74577","74577",0,FALSE
"23944","74578","74578",0,FALSE
"23945","74601","74601",0,FALSE
"23946","74604","74604",0,FALSE
"23947","74630","74630",0,FALSE
"23948","74631","74631",0,FALSE
"23949","74632","74632",0,FALSE
"23950","74633","74633",0,FALSE
"23951","74636","74636",0,FALSE
"23952","74637","74637",0,FALSE
"23953","74640","74640",0,FALSE
"23954","74641","74641",0,FALSE
"23955","74643","74643",0,FALSE
"23956","74644","74644",0,FALSE
"23957","74646","74646",0,FALSE
"23958","74647","74647",0,FALSE
"23959","74650","74650",0,FALSE
"23960","74651","74651",0,FALSE
"23961","74652","74652",0,FALSE
"23962","74653","74653",0,FALSE
"23963","74701","74701",0,FALSE
"23964","74720","74720",0,FALSE
"23965","43443","43443",0,FALSE
"23966","43445","43445",0,FALSE
"23967","43446","43446",0,FALSE
"23968","43447","43447",0,FALSE
"23969","43449","43449",0,FALSE
"23970","43450","43450",0,FALSE
"23971","33062","33062",0,FALSE
"23972","33063","33063",0,FALSE
"23973","33064","33064",0,FALSE
"23974","33065","33065",0,FALSE
"23975","50011","50011",0,FALSE
"23976","50012","50012",0,FALSE
"23977","55013","55013",0,FALSE
"23978","50014","50014",0,FALSE
"23979","55014","55014",0,FALSE
"23980","50020","50020",0,FALSE
"23981","55016","55016",0,FALSE
"23982","50021","50021",0,FALSE
"23983","55017","55017",0,FALSE
"23984","55018","55018",0,FALSE
"23985","30002","30002",0,FALSE
"23986","30004","30004",0,FALSE
"23987","30005","30005",0,FALSE
"23988","30008","30008",0,FALSE
"23989","30009","30009",0,FALSE
"23990","30011","30011",0,FALSE
"23991","30012","30012",0,FALSE
"23992","30013","30013",0,FALSE
"23993","30014","30014",0,FALSE
"23994","30016","30016",0,FALSE
"23995","30017","30017",0,FALSE
"23996","30019","30019",0,FALSE
"23997","30021","30021",0,FALSE
"23998","30022","30022",0,FALSE
"23999","30024","30024",0,FALSE
"24000","30025","30025",0,FALSE
"24001","30028","30028",0,FALSE
"24002","30030","30030",0,FALSE
"24003","30032","30032",0,FALSE
"24004","30033","30033",0,FALSE
"24005","30034","30034",0,FALSE
"24006","30035","30035",0,FALSE
"24007","43211","43211",0,FALSE
"24008","22204","22204",0,FALSE
"24009","49649","49649",0,FALSE
"24010","59759","59759",0,FALSE
"24011","37187","37187",0,FALSE
"24012","59760","59760",0,FALSE
"24013","43212","43212",0,FALSE
"24014","49650","49650",0,FALSE
"24015","11415","11415",0,FALSE
"24016","11416","11416",0,FALSE
"24017","11417","11417",0,FALSE
"24018","11418","11418",0,FALSE
"24019","11419","11419",0,FALSE
"24020","11420","11420",0,FALSE
"24021","11421","11421",0,FALSE
"24022","11422","11422",0,FALSE
"24023","68949","68949",0,FALSE
"24024","68950","68950",0,FALSE
"24025","68952","68952",0,FALSE
"24026","68954","68954",0,FALSE
"24027","68955","68955",0,FALSE
"24028","67335","67335",0,FALSE
"24029","67336","67336",0,FALSE
"24030","67337","67337",0,FALSE
"24031","90062","90062",0,FALSE
"24032","90063","90063",0,FALSE
"24033","90064","90064",0,FALSE
"24034","90065","90065",0,FALSE
"24035","90066","90066",0,FALSE
"24036","90067","90067",0,FALSE
"24037","90068","90068",0,FALSE
"24038","90069","90069",0,FALSE
"24039","90071","90071",0,FALSE
"24040","90073","90073",0,FALSE
"24041","90077","90077",0,FALSE
"24042","90079","90079",0,FALSE
"24043","03848","03848",0,FALSE
"24044","03849","03849",0,FALSE
"24045","03850","03850",0,FALSE
"24046","03851","03851",0,FALSE
"24047","03852","03852",0,FALSE
"24048","03853","03853",0,FALSE
"24049","03854","03854",0,FALSE
"24050","03855","03855",0,FALSE
"24051","03856","03856",0,FALSE
"24052","03857","03857",0,FALSE
"24053","03858","03858",0,FALSE
"24054","03860","03860",0,FALSE
"24055","49322","49322",0,FALSE
"24056","37010","37010",0,FALSE
"24057","49323","49323",0,FALSE
"24058","59442","59442",0,FALSE
"24059","37012","37012",0,FALSE
"24060","49325","49325",0,FALSE
"24061","59443","59443",0,FALSE
"24062","43014","43014",0,FALSE
"24063","59444","59444",0,FALSE
"24064","49326","49326",0,FALSE
"24065","59446","59446",0,FALSE
"24066","37013","37013",0,FALSE
"24067","59447","59447",0,FALSE
"24068","49327","49327",0,FALSE
"24069","37014","37014",0,FALSE
"24070","59448","59448",0,FALSE
"24071","49328","49328",0,FALSE
"24072","59450","59450",0,FALSE
"24073","59451","59451",0,FALSE
"24074","37015","37015",0,FALSE
"24075","37016","37016",0,FALSE
"24076","59452","59452",0,FALSE
"24077","43015","43015",0,FALSE
"24078","49329","49329",0,FALSE
"24079","37018","37018",0,FALSE
"24080","49330","49330",0,FALSE
"24081","59453","59453",0,FALSE
"24082","37019","37019",0,FALSE
"24083","59454","59454",0,FALSE
"24084","59456","59456",0,FALSE
"24085","37020","37020",0,FALSE
"24086","43016","43016",0,FALSE
"24087","49331","49331",0,FALSE
"24088","37022","37022",0,FALSE
"24089","37023","37023",0,FALSE
"24090","49332","49332",0,FALSE
"24091","37025","37025",0,FALSE
"24092","37026","37026",0,FALSE
"24093","59457","59457",0,FALSE
"24094","49333","49333",0,FALSE
"24095","89031","89031",0,FALSE
"24096","89032","89032",0,FALSE
"24097","89039","89039",0,FALSE
"24098","89040","89040",0,FALSE
"24099","89042","89042",0,FALSE
"24100","89043","89043",0,FALSE
"24101","89044","89044",0,FALSE
"24102","89045","89045",0,FALSE
"24103","89046","89046",0,FALSE
"24104","89047","89047",0,FALSE
"24105","89048","89048",0,FALSE
"24106","89049","89049",0,FALSE
"24107","89052","89052",0,FALSE
"24108","89054","89054",0,FALSE
"24109","89074","89074",0,FALSE
"24110","89081","89081",0,FALSE
"24111","89084","89084",0,FALSE
"24112","89085","89085",0,FALSE
"24113","89086","89086",0,FALSE
"24114","89101","89101",0,FALSE
"24115","89102","89102",0,FALSE
"24116","89103","89103",0,FALSE
"24117","89104","89104",0,FALSE
"24118","89106","89106",0,FALSE
"24119","89107","89107",1,TRUE
"24120","89108","89108",0,FALSE
"24121","89109","89109",0,FALSE
"24122","89110","89110",0,FALSE
"24123","89113","89113",0,FALSE
"24124","89115","89115",0,FALSE
"24125","89117","89117",0,FALSE
"24126","89118","89118",0,FALSE
"24127","89119","89119",0,FALSE
"24128","33351","33351",0,FALSE
"24129","33401","33401",1,TRUE
"24130","33403","33403",0,FALSE
"24131","33404","33404",0,FALSE
"24132","33405","33405",0,FALSE
"24133","33406","33406",0,FALSE
"24134","12040","12040",0,FALSE
"24135","12041","12041",0,FALSE
"24136","12042","12042",0,FALSE
"24137","12043","12043",0,FALSE
"24138","12045","12045",0,FALSE
"24139","12046","12046",0,FALSE
"24140","12047","12047",0,FALSE
"24141","12051","12051",0,FALSE
"24142","12052","12052",0,FALSE
"24143","12053","12053",0,FALSE
"24144","12054","12054",0,FALSE
"24145","12056","12056",0,FALSE
"24146","12057","12057",0,FALSE
"24147","12058","12058",0,FALSE
"24148","12059","12059",0,FALSE
"24149","12060","12060",0,FALSE
"24150","12061","12061",0,FALSE
"24151","12062","12062",0,FALSE
"24152","12063","12063",0,FALSE
"24153","12064","12064",0,FALSE
"24154","12065","12065",0,FALSE
"24155","12066","12066",0,FALSE
"24156","12067","12067",0,FALSE
"24157","33076","33076",0,FALSE
"24158","33101","33101",0,FALSE
"24159","33109","33109",0,FALSE
"24160","33122","33122",0,FALSE
"24161","33125","33125",0,FALSE
"24162","33126","33126",0,FALSE
"24163","33127","33127",0,FALSE
"24164","33128","33128",0,FALSE
"24165","33129","33129",0,FALSE
"24166","33130","33130",1,TRUE
"24167","33131","33131",0,FALSE
"24168","33132","33132",0,FALSE
"24169","33133","33133",0,FALSE
"24170","77977","77977",0,FALSE
"24171","77978","77978",0,FALSE
"24172","77979","77979",0,FALSE
"24173","77982","77982",0,FALSE
"24174","77983","77983",0,FALSE
"24175","77984","77984",0,FALSE
"24176","77987","77987",0,FALSE
"24177","77988","77988",0,FALSE
"24178","77990","77990",0,FALSE
"24179","77991","77991",0,FALSE
"24180","77993","77993",0,FALSE
"24181","77994","77994",0,FALSE
"24182","77995","77995",0,FALSE
"24183","78001","78001",0,FALSE
"24184","78002","78002",0,FALSE
"24185","78003","78003",0,FALSE
"24186","78004","78004",0,FALSE
"24187","78005","78005",0,FALSE
"24188","78006","78006",0,FALSE
"24189","78007","78007",0,FALSE
"24190","78008","78008",0,FALSE
"24191","78009","78009",0,FALSE
"24192","78010","78010",0,FALSE
"24193","78011","78011",0,FALSE
"24194","78012","78012",0,FALSE
"24195","78013","78013",0,FALSE
"24196","78014","78014",0,FALSE
"24197","78015","78015",0,FALSE
"24198","78016","78016",0,FALSE
"24199","59337","59337",0,FALSE
"24200","59338","59338",0,FALSE
"24201","59339","59339",0,FALSE
"24202","59343","59343",0,FALSE
"24203","59344","59344",0,FALSE
"24204","59347","59347",0,FALSE
"24205","36271","36271",0,FALSE
"24206","36272","36272",0,FALSE
"24207","36273","36273",0,FALSE
"24208","07648","07648",0,FALSE
"24209","21037","21037",0,FALSE
"24210","07649","07649",0,FALSE
"24211","07650","07650",0,FALSE
"24212","21040","21040",0,FALSE
"24213","07652","07652",0,FALSE
"24214","10503","10503",0,FALSE
